rank,candidate_id,x_sink,x_junction,y_junction,trunk_to_branch_width_ratio,resolution,design_hash_64,transferred_design_hash,material_fraction,scenario_A_peak,scenario_B_peak,scenario_C_peak,worst_peak,average_peak,maximum_residual,wall_seconds
11581,tree_xs_0p525_xj_0p400_yj_0p350_r_1p00,0.525,0.4,0.35,1.0,64,d8181f450c6f56b8e667f491b07686cd146e86e20ea7303e94b068fe19ec14e2,d8181f450c6f56b8e667f491b07686cd146e86e20ea7303e94b068fe19ec14e2,0.25,0.15987279413259955,0.17819327033637916,0.19277428216196477,0.19277428216196477,0.17694678221031448,5.968043690156479e-13,0.02415139999357052
11582,tree_xs_0p500_xj_0p475_yj_0p200_r_0p75,0.5,0.475,0.2,0.75,64,556982df57431e5233df442b261103cb4d97644e3fed7fa683b36a2fff47b9b5,556982df57431e5233df442b261103cb4d97644e3fed7fa683b36a2fff47b9b5,0.25,0.16395343526970912,0.19029534284663333,0.19277462897236808,0.19277462897236808,0.18234113569623686,6.206699359478356e-13,0.023148499996750616
11583,tree_xs_0p550_xj_0p600_yj_0p625_r_2p00,0.55,0.6,0.625,2.0,64,f1d3d5e3517aa7b62492634d26222505290639f05a73edac0a4c1a9299272fac,f1d3d5e3517aa7b62492634d26222505290639f05a73edac0a4c1a9299272fac,0.25,0.13994028974109313,0.1927845101847282,0.15919129349903283,0.1927845101847282,0.16397203114161804,4.399221056847734e-13,0.02247969999734778
11584,tree_xs_0p350_xj_0p525_yj_0p275_r_1p50,0.35,0.525,0.275,1.5,64,ebd4759f7ac9e56c736427bd3b451e8cc3a037be3eace3c70a75417d25cc61de,ebd4759f7ac9e56c736427bd3b451e8cc3a037be3eace3c70a75417d25cc61de,0.25,0.15706810319971495,0.19278668849829633,0.18943706806456084,0.19278668849829633,0.1797639532541907,5.107990172277573e-13,0.01779280000482686
11585,tree_xs_0p650_xj_0p475_yj_0p275_r_1p50,0.65,0.475,0.275,1.5,64,59b21f8ed31e2c2bbfe94281f37462e4c162876e36c3f90738ad11315d316707,59b21f8ed31e2c2bbfe94281f37462e4c162876e36c3f90738ad11315d316707,0.25,0.15706810319971834,0.18943706806456292,0.1927866884983014,0.1927866884983014,0.17976395325419423,4.835002750961837e-13,0.0229920999991009
11586,tree_xs_0p650_xj_0p450_yj_0p650_r_0p75,0.65,0.45,0.65,0.75,64,8b4abdfae40c0d454fb353bc652a7c6342016bb0877fb04defedfa6c41e2a06f,8b4abdfae40c0d454fb353bc652a7c6342016bb0877fb04defedfa6c41e2a06f,0.25,0.16589945524430827,0.18907258089046813,0.19278728360920025,0.19278728360920025,0.18258643991465887,7.418358193009158e-13,0.023286600000574253
11587,tree_xs_0p400_xj_0p625_yj_0p600_r_1p00,0.4,0.625,0.6,1.0,64,f9b5a65f7c268b25b021d0c1e600747004d5b679b8bed26a48916ab2d018227c,f9b5a65f7c268b25b021d0c1e600747004d5b679b8bed26a48916ab2d018227c,0.25,0.15852804419092714,0.19278792414300042,0.17086377486360238,0.19278792414300042,0.17405991439917665,6.15866005743183e-13,0.021297300001606345
11588,tree_xs_0p600_xj_0p375_yj_0p600_r_1p00,0.6,0.375,0.6,1.0,64,33b53eba996dd05a5dd67fa524eb4b2d4aa2ca7b0a135ccdc6ceeb1af8a637bf,33b53eba996dd05a5dd67fa524eb4b2d4aa2ca7b0a135ccdc6ceeb1af8a637bf,0.25,0.15852804419093044,0.17086377486360693,0.1927879241430039,0.1927879241430039,0.17405991439918045,6.548986394363415e-13,0.02660670000477694
11589,tree_xs_0p700_xj_0p550_yj_0p300_r_1p25,0.7,0.55,0.3,1.25,64,4939ad7f5c6564cbd799f838cb50996a15a0c1152a3cecb9e07eedaea08fc492,4939ad7f5c6564cbd799f838cb50996a15a0c1152a3cecb9e07eedaea08fc492,0.25,0.15906871230547484,0.19279007102233175,0.18399963113409368,0.19279007102233175,0.1786194714873001,5.69593343968123e-13,0.02402920000895392
11590,tree_xs_0p500_xj_0p650_yj_0p625_r_1p00,0.5,0.65,0.625,1.0,64,a48a5d2f72f5b976ba8d9a1984580de06c01448d73617af466f42145bf8feb57,a48a5d2f72f5b976ba8d9a1984580de06c01448d73617af466f42145bf8feb57,0.25,0.15579681546123952,0.1927901881572245,0.16236700440297477,0.1927901881572245,0.17031800267381295,6.734589954061384e-13,0.023405200001434423
11591,tree_xs_0p500_xj_0p350_yj_0p625_r_1p00,0.5,0.35,0.625,1.0,64,6a98bdae5b9a427e6a776c424bd92a4d6debb05e60c0919b74258f4916e26620,6a98bdae5b9a427e6a776c424bd92a4d6debb05e60c0919b74258f4916e26620,0.25,0.155796815461243,0.1623670044029786,0.19279018815722926,0.19279018815722926,0.17031800267381694,6.487708359295434e-13,0.020797699995455332
11592,tree_xs_0p350_xj_0p575_yj_0p625_r_2p00,0.35,0.575,0.625,2.0,64,a84581260da7a2693d4ea0dc02b42b01beb8563d5472cf21c1d5f850bbbb5236,a84581260da7a2693d4ea0dc02b42b01beb8563d5472cf21c1d5f850bbbb5236,0.25,0.1471548932425766,0.1927902447300601,0.17514372588327357,0.1927902447300601,0.1716962879519701,4.557977384867452e-13,0.016935399995418265
11593,tree_xs_0p650_xj_0p425_yj_0p625_r_2p00,0.65,0.425,0.625,2.0,64,de6890e2678e9a0d10e51c7ed777192140667852beee9814695de62b6afe37b2,de6890e2678e9a0d10e51c7ed777192140667852beee9814695de62b6afe37b2,0.25,0.14715489324258088,0.1751437258832755,0.19279024473006512,0.19279024473006512,0.1716962879519738,4.578335087186834e-13,0.02293890000146348
11594,tree_xs_0p675_xj_0p575_yj_0p350_r_2p00,0.675,0.575,0.35,2.0,64,3374072dd02cb996c3f937c26815a70c25cabce56dae620c35ab39abdcec5207,3374072dd02cb996c3f937c26815a70c25cabce56dae620c35ab39abdcec5207,0.25,0.15000720455530508,0.19279025347432127,0.17698531383239896,0.19279025347432127,0.17326092395400847,4.5021735073858965e-13,0.022494999997434206
11595,tree_xs_0p325_xj_0p425_yj_0p350_r_2p00,0.325,0.425,0.35,2.0,64,46b1bc73372fd159821a9d13e9194e83f70849d24da95515db2b30e7a2224417,46b1bc73372fd159821a9d13e9194e83f70849d24da95515db2b30e7a2224417,0.25,0.15000720455530483,0.17698531383239993,0.1927902534743227,0.1927902534743227,0.17326092395400916,4.321410777757683e-13,0.01595899999665562
11596,tree_xs_0p375_xj_0p575_yj_0p425_r_1p50,0.375,0.575,0.425,1.5,64,51058d92cb8b671d7a864e3ebd7aacd3e5e8c9651704814c42628ab2bcc5f8d2,51058d92cb8b671d7a864e3ebd7aacd3e5e8c9651704814c42628ab2bcc5f8d2,0.25,0.15372948297892716,0.19279131190748125,0.1781985253129975,0.19279131190748125,0.17490644006646863,5.185301626246229e-13,0.0180465000012191
11597,tree_xs_0p675_xj_0p475_yj_0p375_r_1p00,0.675,0.475,0.375,1.0,64,c99d1c6ae5681b3a4bd865f6b374ad5d83de23a92fcc78810e9b33bdc3347f1f,c99d1c6ae5681b3a4bd865f6b374ad5d83de23a92fcc78810e9b33bdc3347f1f,0.25,0.16363784767406028,0.1892185674370775,0.19279349492406542,0.19279349492406542,0.18188330334506772,6.150414692004401e-13,0.02251760000945069
11598,tree_xs_0p500_xj_0p575_yj_0p200_r_1p25,0.5,0.575,0.2,1.25,64,1248cd1f27d75621a825945bd14fef25426d798e3ca95b920953ce07ffea7210,1248cd1f27d75621a825945bd14fef25426d798e3ca95b920953ce07ffea7210,0.25,0.1572642781681464,0.19279638018011686,0.18345568962719147,0.19279638018011686,0.17783878265848493,5.276054473042426e-13,0.02150459999393206
11599,tree_xs_0p500_xj_0p425_yj_0p200_r_1p25,0.5,0.425,0.2,1.25,64,d2480bcbcf729d68baca3e740cc5e303db385930cebee1312cc81d79d5d53dd8,d2480bcbcf729d68baca3e740cc5e303db385930cebee1312cc81d79d5d53dd8,0.25,0.1572642781681504,0.18345568962719547,0.19279638018012019,0.19279638018012019,0.1778387826584887,5.097660172494524e-13,0.025357300008181483
11600,tree_xs_0p300_xj_0p450_yj_0p550_r_2p00,0.3,0.45,0.55,2.0,64,0c6cb6312b306ab975542ac101787b5d2e34a0251b933319d5c147f9a30f3e03,0c6cb6312b306ab975542ac101787b5d2e34a0251b933319d5c147f9a30f3e03,0.25,0.14510705084715503,0.17021656758322348,0.19280118110578176,0.19280118110578176,0.16937493317872007,4.256797509775644e-13,0.015431400010129437
11601,tree_xs_0p700_xj_0p550_yj_0p550_r_2p00,0.7,0.55,0.55,2.0,64,2a6cc2d2ff3545b7266b78b36b2bafc5e05946cd40986f2933702b38f844f995,2a6cc2d2ff3545b7266b78b36b2bafc5e05946cd40986f2933702b38f844f995,0.25,0.14510056821787698,0.19280133098990024,0.17019170956602614,0.19280133098990024,0.16936453625793446,4.665801579372268e-13,0.026935899993986823
11602,tree_xs_0p550_xj_0p450_yj_0p375_r_0p75,0.55,0.45,0.375,0.75,64,2a456fef6131cb8f19f90355686aa442f43fd9f8f6bfb41d8fbebd6e4ed0459c,2a456fef6131cb8f19f90355686aa442f43fd9f8f6bfb41d8fbebd6e4ed0459c,0.25,0.16681829570094495,0.18721254906689386,0.19280181107127842,0.19280181107127842,0.1822775519463724,7.002290014838646e-13,0.02218320000974927
11603,tree_xs_0p450_xj_0p550_yj_0p375_r_0p75,0.45,0.55,0.375,0.75,64,8d7d5a18115f295abc0ebeac03880c1a54a5c8cf0e659e4f6f1ad7063d49a1d3,8d7d5a18115f295abc0ebeac03880c1a54a5c8cf0e659e4f6f1ad7063d49a1d3,0.25,0.16681829570094903,0.19280181107128058,0.1872125490668978,0.19280181107128058,0.18227755194637582,7.09971987501262e-13,0.025356600002851337
11604,tree_xs_0p500_xj_0p600_yj_0p500_r_2p00,0.5,0.6,0.5,2.0,64,0f0b749e9b5e6d513628f23cb655e65aa04db295b77a1773e08c2dd1e62f4c9e,0f0b749e9b5e6d513628f23cb655e65aa04db295b77a1773e08c2dd1e62f4c9e,0.25,0.14543370073979855,0.1928039517975128,0.16863143868684702,0.1928039517975128,0.16895636374138612,4.141823798279886e-13,0.04489119999925606
11605,tree_xs_0p500_xj_0p650_yj_0p575_r_1p00,0.5,0.65,0.575,1.0,64,2104a6b56fccb2aaf2ffd209943039ee3af3ce9ed8005153a456cfa41d7757cb,2104a6b56fccb2aaf2ffd209943039ee3af3ce9ed8005153a456cfa41d7757cb,0.25,0.15617528355122917,0.19280413988442413,0.16331766965800323,0.19280413988442413,0.17076569769788552,6.138858238126415e-13,0.02102859999286011
11606,tree_xs_0p500_xj_0p350_yj_0p575_r_1p00,0.5,0.35,0.575,1.0,64,acec998623cc3ff88f74e132e9e6515c613e3e6d86a7232c39f8dbba6e24e439,acec998623cc3ff88f74e132e9e6515c613e3e6d86a7232c39f8dbba6e24e439,0.25,0.15617528355123508,0.16331766965800795,0.19280413988443096,0.19280413988443096,0.17076569769789132,5.984819737006638e-13,0.02194009999220725
11607,tree_xs_0p425_xj_0p525_yj_0p175_r_1p25,0.425,0.525,0.175,1.25,64,19baf89870b8de2845d480d1acfe1b33710b3799616baef43878ac60e765466a,19baf89870b8de2845d480d1acfe1b33710b3799616baef43878ac60e765466a,0.25,0.15788234573412208,0.192806769100542,0.1893482649669966,0.192806769100542,0.1800124599338869,4.993350038026619e-13,0.019664499995997176
11608,tree_xs_0p575_xj_0p475_yj_0p175_r_1p25,0.575,0.475,0.175,1.25,64,5a48b9733e716365cba254c10b3636655187899bb6817f5ae4e34662da348a11,5a48b9733e716365cba254c10b3636655187899bb6817f5ae4e34662da348a11,0.25,0.1578823457341279,0.1893482649670027,0.19280676910054734,0.19280676910054734,0.18001245993389267,5.220467595221667e-13,0.02264870000362862
11609,tree_xs_0p650_xj_0p650_yj_0p600_r_1p50,0.65,0.65,0.6,1.5,64,497c098de8a0d1b10a3b48f8da60a82969b285476d6741c697a382ede034a8a7,497c098de8a0d1b10a3b48f8da60a82969b285476d6741c697a382ede034a8a7,0.25,0.14749709301098995,0.19280908938343344,0.15109219989750353,0.19280908938343344,0.16379946076397564,5.118096850137014e-13,0.022802000006777234
11610,tree_xs_0p350_xj_0p350_yj_0p600_r_1p50,0.35,0.35,0.6,1.5,64,ce2d097ef44b2924ed7348b531637444059ed9b6840d8e760e3b01577ae6cd30,ce2d097ef44b2924ed7348b531637444059ed9b6840d8e760e3b01577ae6cd30,0.25,0.14749709301099062,0.1510921998975027,0.19280908938343422,0.19280908938343422,0.16379946076397586,4.9628968995945e-13,0.01700419999542646
11611,tree_xs_0p325_xj_0p500_yj_0p525_r_0p75,0.325,0.5,0.525,0.75,64,38e29fca034c04cf91b5884e25eafeb21cb6fb0b9e9f0908c6e0c324379df6d7,38e29fca034c04cf91b5884e25eafeb21cb6fb0b9e9f0908c6e0c324379df6d7,0.25,0.16744660667627573,0.18873690836343351,0.19280960269552797,0.19280960269552797,0.18299770591174572,7.437338598483644e-13,0.015962899997248314
11612,tree_xs_0p525_xj_0p600_yj_0p525_r_2p00,0.525,0.6,0.525,2.0,64,952acad9856832feebe360d16437ddaab34ce8c268262a905276f1b3ae92ef24,952acad9856832feebe360d16437ddaab34ce8c268262a905276f1b3ae92ef24,0.25,0.14419409649141213,0.19281011158119601,0.16584963985722917,0.19281011158119601,0.16761794930994575,4.515653921330469e-13,0.020302200005971827
11613,tree_xs_0p475_xj_0p400_yj_0p525_r_2p00,0.475,0.4,0.525,2.0,64,8bb986b096a42f29ec746bcb5ac280e29852a8522a762b06757981119b27d129,8bb986b096a42f29ec746bcb5ac280e29852a8522a762b06757981119b27d129,0.25,0.14419409649141332,0.16584963985723128,0.1928101115811984,0.1928101115811984,0.16761794930994767,4.1124898996916403e-13,0.0243590000027325
11614,tree_xs_0p650_xj_0p675_yj_0p425_r_1p25,0.65,0.675,0.425,1.25,64,191bc8a4a16e526bd500107b0be036a4dea7cff2469bc4e29aa4d11eb85d89e6,191bc8a4a16e526bd500107b0be036a4dea7cff2469bc4e29aa4d11eb85d89e6,0.25,0.1533338179780665,0.1928119416268654,0.1609804327113,0.1928119416268654,0.16904206410541064,5.299994604631557e-13,0.023050600007991306
11615,tree_xs_0p350_xj_0p325_yj_0p425_r_1p25,0.35,0.325,0.425,1.25,64,89daec3f480368dfca88070f3282b38dd990dd7e5b4280e4f006b22a0b362a16,89daec3f480368dfca88070f3282b38dd990dd7e5b4280e4f006b22a0b362a16,0.25,0.15333004808243753,0.1606741535311193,0.1928131810308822,0.1928131810308822,0.16893912754814633,5.888413525238309e-13,0.01581340000848286
11616,tree_xs_0p525_xj_0p600_yj_0p375_r_2p00,0.525,0.6,0.375,2.0,64,244b7237a55f129fcb6f828144cd0efe17eace4c14e14e4c921b26f7780de6b3,244b7237a55f129fcb6f828144cd0efe17eace4c14e14e4c921b26f7780de6b3,0.25,0.1486066293018349,0.19281322498075715,0.1723225728839713,0.19281322498075715,0.1712474757221878,4.574141076050149e-13,0.022296600000117905
11617,tree_xs_0p475_xj_0p400_yj_0p375_r_2p00,0.475,0.4,0.375,2.0,64,05a9b7ae6d8e8f28ed2f7f445ff06b531f70cc1c79dc7d210663a88aba0fc372,05a9b7ae6d8e8f28ed2f7f445ff06b531f70cc1c79dc7d210663a88aba0fc372,0.25,0.14860662930183866,0.17232257288397593,0.1928132249807633,0.1928132249807633,0.1712474757221926,4.177105183191806e-13,0.020477600002777763
11618,tree_xs_0p625_xj_0p600_yj_0p525_r_2p00,0.625,0.6,0.525,2.0,64,f753cdaaf53086c4a7b53444e5322d13673f285324cd1c0a7122d8089482982b,f753cdaaf53086c4a7b53444e5322d13673f285324cd1c0a7122d8089482982b,0.25,0.14357902754089252,0.19281557597714835,0.16341615922542765,0.19281557597714835,0.16660358758115615,4.3448849814100184e-13,0.02605270000640303
11619,tree_xs_0p375_xj_0p400_yj_0p525_r_2p00,0.375,0.4,0.525,2.0,64,c899c11ccb622daece43a9ebf729f9ad38545b35f8217449daee1d85c551d9ad,c899c11ccb622daece43a9ebf729f9ad38545b35f8217449daee1d85c551d9ad,0.25,0.14357902754089436,0.16341615922543073,0.1928155759771515,0.1928155759771515,0.16660358758115887,4.141102851082546e-13,0.019069899994065054
11620,tree_xs_0p700_xj_0p625_yj_0p350_r_1p50,0.7,0.625,0.35,1.5,64,560aaf5ad5d3b89704426c6f28eacf52dd34a28d59678e86f6e251c0a34da54f,560aaf5ad5d3b89704426c6f28eacf52dd34a28d59678e86f6e251c0a34da54f,0.25,0.15289216181414114,0.19281631488940948,0.17104533811340836,0.19281631488940948,0.172251271605653,5.348051957081368e-13,0.023017899991828017
11621,tree_xs_0p300_xj_0p375_yj_0p350_r_1p50,0.3,0.375,0.35,1.5,64,775bfecedaacc77f5acbe2edea7283c3f4158e519b2d653258490c6492aaa9e3,775bfecedaacc77f5acbe2edea7283c3f4158e519b2d653258490c6492aaa9e3,0.25,0.15289216181414547,0.17104533811341252,0.19281631488941436,0.19281631488941436,0.17225127160565745,5.012916469510245e-13,0.015058799996040761
11622,tree_xs_0p700_xj_0p450_yj_0p450_r_1p50,0.7,0.45,0.45,1.5,64,b1303bc8bc08e6cf6f167d84cb1b2405cf0b3c38b665a24db088deb62a50e504,b1303bc8bc08e6cf6f167d84cb1b2405cf0b3c38b665a24db088deb62a50e504,0.25,0.15580716813950732,0.1848889241401739,0.19282015061186406,0.19282015061186406,0.1778387476305151,5.282632572215139e-13,0.024531999995815568
11623,tree_xs_0p650_xj_0p625_yj_0p275_r_1p50,0.65,0.625,0.275,1.5,64,4b4759d62ac1d56ae0736d6a75b19aab3af5b7feae07225ac403689237df4ab5,4b4759d62ac1d56ae0736d6a75b19aab3af5b7feae07225ac403689237df4ab5,0.25,0.15310047329718446,0.19282094895650198,0.17456674113266374,0.19282094895650198,0.17349605446211672,5.49352284957113e-13,0.02189390000421554
11624,tree_xs_0p550_xj_0p500_yj_0p125_r_1p00,0.55,0.5,0.125,1.0,64,aea17317b02da88c141ecb767748dc3e7d4fb9fcdd448fcee69412d58163644c,aea17317b02da88c141ecb767748dc3e7d4fb9fcdd448fcee69412d58163644c,0.25,0.15859584692437118,0.19282165555679615,0.1928093270745014,0.19282165555679615,0.1814089431852229,5.184082961858348e-13,0.022592499997699633
11625,tree_xs_0p575_xj_0p550_yj_0p100_r_1p50,0.575,0.55,0.1,1.5,64,a2add284b270637ac8a5d69fc4e00ffbfddc65f5537e70e85e9fde89df89b3d6,a2add284b270637ac8a5d69fc4e00ffbfddc65f5537e70e85e9fde89df89b3d6,0.25,0.15371858786094147,0.19282430571033227,0.1858118821725714,0.19282430571033227,0.17745159191461504,4.726268421707373e-13,0.021108900007675402
11626,tree_xs_0p425_xj_0p450_yj_0p100_r_1p50,0.425,0.45,0.1,1.5,64,60ad42c4b746d08b40fafd13120f6c0f816da33ca4146891fd7876943857586e,60ad42c4b746d08b40fafd13120f6c0f816da33ca4146891fd7876943857586e,0.25,0.15371858786094297,0.18581188217257538,0.19282430571033474,0.19282430571033474,0.17745159191461768,4.4234162584260275e-13,0.019610800009104423
11627,tree_xs_0p500_xj_0p575_yj_0p200_r_1p50,0.5,0.575,0.2,1.5,64,31ebddaa02412035bcb0276da8da5d53cb6f9be0afa2da70ddd92ce5b3343b10,31ebddaa02412035bcb0276da8da5d53cb6f9be0afa2da70ddd92ce5b3343b10,0.25,0.15419251920200447,0.19283093825390607,0.18264086645158292,0.19283093825390607,0.17655477463583116,4.95015031882228e-13,0.022584300008020364
11628,tree_xs_0p600_xj_0p600_yj_0p175_r_1p50,0.6,0.6,0.175,1.5,64,ee226cb21dc9d487c1ef11d5d507ea67ef83161ea5399f42c14905aa4bc0baa9,ee226cb21dc9d487c1ef11d5d507ea67ef83161ea5399f42c14905aa4bc0baa9,0.25,0.15330204655856902,0.19283172605859167,0.1788948478849872,0.19283172605859167,0.17500954016738265,4.810163202040961e-13,0.021946699998807162
11629,tree_xs_0p400_xj_0p400_yj_0p175_r_1p50,0.4,0.4,0.175,1.5,64,c1a0207ae1ffd204cae7b1315893927652c34cbce3496725be2d6a16eb5db476,c1a0207ae1ffd204cae7b1315893927652c34cbce3496725be2d6a16eb5db476,0.25,0.153302046558574,0.1788948478849943,0.1928317260585984,0.1928317260585984,0.1750095401673889,4.797671895179323e-13,0.018543399986810982
11630,tree_xs_0p625_xj_0p575_yj_0p175_r_1p50,0.625,0.575,0.175,1.5,64,a02f1d6d08fe2a446166cefb83ff497f9fa7d2c0e8314a4e3c074e757957718b,a02f1d6d08fe2a446166cefb83ff497f9fa7d2c0e8314a4e3c074e757957718b,0.25,0.1546714394830594,0.19283180826105215,0.18173072958269093,0.19283180826105215,0.1764113257756008,4.874575066706832e-13,0.023167399995145388
11631,tree_xs_0p375_xj_0p425_yj_0p175_r_1p50,0.375,0.425,0.175,1.5,64,7a4bb0aeea07c6ccbd82564e4215746a8ac3eaf04b0ebac2a6eed5bcda13c5ca,7a4bb0aeea07c6ccbd82564e4215746a8ac3eaf04b0ebac2a6eed5bcda13c5ca,0.25,0.154671439483066,0.1817307295826975,0.19283180826105886,0.19283180826105886,0.17641132577560745,4.827604328779729e-13,0.017382000005454756
11632,tree_xs_0p450_xj_0p575_yj_0p250_r_1p25,0.45,0.575,0.25,1.25,64,8695a7a82b4b25509d57e41b5fa9bc408c478534d9f497f284a5b879470a34e4,8695a7a82b4b25509d57e41b5fa9bc408c478534d9f497f284a5b879470a34e4,0.25,0.1569713666350156,0.19283282711037875,0.1834566467370436,0.19283282711037875,0.17775361349414598,5.247609224390335e-13,0.02201450000575278
11633,tree_xs_0p550_xj_0p425_yj_0p250_r_1p25,0.55,0.425,0.25,1.25,64,2611cbc1444f40df0d93d205fefacc133b352d5f9bc5fad04cc0316bb0d72ede,2611cbc1444f40df0d93d205fefacc133b352d5f9bc5fad04cc0316bb0d72ede,0.25,0.15697136663502187,0.18345664673705298,0.1928328271103853,0.1928328271103853,0.1777536134941534,5.145652134787043e-13,0.022010800006682985
11634,tree_xs_0p575_xj_0p475_yj_0p250_r_2p00,0.575,0.475,0.25,2.0,64,f5f4a8f26f530bd22d74c19f618806f75743ef1b7a6234876792f747f6a765b0,f5f4a8f26f530bd22d74c19f618806f75743ef1b7a6234876792f747f6a765b0,0.25,0.15279334871186645,0.18995457296418364,0.1928341444784166,0.1928341444784166,0.17852735538482223,4.436232597895519e-13,0.02453379999496974
11635,tree_xs_0p425_xj_0p525_yj_0p250_r_2p00,0.425,0.525,0.25,2.0,64,1ff48ace5e5c1351d7b31e5daa88107f6179680bdd6f192a346db9a448b6d9b2,1ff48ace5e5c1351d7b31e5daa88107f6179680bdd6f192a346db9a448b6d9b2,0.25,0.15279334871186773,0.19283414447841876,0.18995457296418342,0.19283414447841876,0.1785273553848233,4.268352083349525e-13,0.01940910000121221
11636,tree_xs_0p525_xj_0p625_yj_0p350_r_1p50,0.525,0.625,0.35,1.5,64,5d80e2eb57932a3c1da0050b93f92ac804dd24468c1fe8b00effc158eb1bc275,5d80e2eb57932a3c1da0050b93f92ac804dd24468c1fe8b00effc158eb1bc275,0.25,0.15343057616720718,0.19283443192136673,0.17315577013265268,0.19283443192136673,0.17314025940707553,4.856590323641122e-13,0.025138900004094467
11637,tree_xs_0p475_xj_0p375_yj_0p350_r_1p50,0.475,0.375,0.35,1.5,64,58b25f215bab2f160218ba685c62ac06aaf5b5abcd0ae3ce4c4e93eabfa6fe5a,58b25f215bab2f160218ba685c62ac06aaf5b5abcd0ae3ce4c4e93eabfa6fe5a,0.25,0.15343057616721767,0.1731557701326648,0.1928344319213772,0.1928344319213772,0.17314025940708655,5.182916900741403e-13,0.021440099997562356
11638,tree_xs_0p650_xj_0p575_yj_0p225_r_1p50,0.65,0.575,0.225,1.5,64,788a3ceddf970697b2554ef867d946d0758c318745ab9dddf46bad605dde6e2e,788a3ceddf970697b2554ef867d946d0758c318745ab9dddf46bad605dde6e2e,0.25,0.15370078853711844,0.19283528017475726,0.18040675658792424,0.19283528017475726,0.17564760843326666,5.059564766290576e-13,0.0230913999985205
11639,tree_xs_0p350_xj_0p425_yj_0p225_r_1p50,0.35,0.425,0.225,1.5,64,38f7a12b18313ad1d9997b35e72ce1652a872d7a30efde9cc358e8fec3c62bc8,38f7a12b18313ad1d9997b35e72ce1652a872d7a30efde9cc358e8fec3c62bc8,0.25,0.15370078853712107,0.18040675658792474,0.19283528017476254,0.19283528017476254,0.17564760843326943,4.935664129947534e-13,0.017477000001235865
11640,tree_xs_0p575_xj_0p575_yj_0p300_r_0p75,0.575,0.575,0.3,0.75,64,d5d77c92e19341f16b1dcdab95831d60ca141a2e5f4858809e31e71aff12fa71,d5d77c92e19341f16b1dcdab95831d60ca141a2e5f4858809e31e71aff12fa71,0.25,0.16673191620090225,0.1928356086519896,0.18340112755117247,0.1928356086519896,0.1809895508013548,6.862633475999196e-13,0.02370260001043789
11641,tree_xs_0p675_xj_0p500_yj_0p350_r_2p00,0.675,0.5,0.35,2.0,64,7dc9cef20c3759483910c8caa11239064e84ab40fd91cb2339447045352bc563,7dc9cef20c3759483910c8caa11239064e84ab40fd91cb2339447045352bc563,0.25,0.1552392851426463,0.19249694658705777,0.19283972693519577,0.19283972693519577,0.18019198622163327,4.3442925625317763e-13,0.024473900004522875
11642,tree_xs_0p675_xj_0p650_yj_0p375_r_1p00,0.675,0.65,0.375,1.0,64,7e7f520a8372dda2a11214e780a7bb327935a673c4d7771df9c22f8f55418358,7e7f520a8372dda2a11214e780a7bb327935a673c4d7771df9c22f8f55418358,0.25,0.15920192555672844,0.1928425155473501,0.17063972199484456,0.1928425155473501,0.1742280543663077,5.834720911951621e-13,0.024512200005119666
11643,tree_xs_0p325_xj_0p350_yj_0p375_r_1p00,0.325,0.35,0.375,1.0,64,5a9a881b1ca2b494c616477161301dbaedacf66d07b280b1e2bc485799804692,5a9a881b1ca2b494c616477161301dbaedacf66d07b280b1e2bc485799804692,0.25,0.1592019255567301,0.17063972199484662,0.19284251554735185,0.19284251554735185,0.17422805436630953,5.929491872888587e-13,0.015560099986032583
11644,tree_xs_0p650_xj_0p650_yj_0p300_r_1p00,0.65,0.65,0.3,1.0,64,17b352b1aaaafd3fdb2f47fd7d6d80493138fc4644e3a75b93750db160765834,17b352b1aaaafd3fdb2f47fd7d6d80493138fc4644e3a75b93750db160765834,0.25,0.1563725423585031,0.1928437668485726,0.1712784419220377,0.1928437668485726,0.17349825037637112,6.06629839199831e-13,0.022745900001609698
